,est_time,away_team,home_team
289,2018-11-25 18:00:00+00:00,NEW_YORK_KNICKS,MEMPHIS_GRIZZLIES
290,2018-11-25 18:00:00+00:00,MIAMI_HEAT,TORONTO_RAPTORS
291,2018-11-25 20:00:00+00:00,UTAH_JAZZ,SACRAMENTO_KINGS
292,2018-11-25 21:00:00+00:00,LOS_ANGELES_CLIPPERS,PORTLAND_TRAIL_BLAZERS
293,2018-11-26 19:00:00+00:00,MILWAUKEE_BUCKS,CHARLOTTE_HORNETS
294,2018-11-26 19:00:00+00:00,MINNESOTA_TIMBERWOLVES,CLEVELAND_CAVALIERS
295,2018-11-26 19:00:00+00:00,HOUSTON_ROCKETS,WASHINGTON_WIZARDS
296,2018-11-26 20:00:00+00:00,SAN_ANTONIO_SPURS,CHICAGO_BULLS
297,2018-11-26 20:00:00+00:00,BOSTON_CELTICS,NEW_ORLEANS_PELICANS
298,2018-11-26 21:00:00+00:00,INDIANA_PACERS,UTAH_JAZZ
299,2018-11-26 22:30:00+00:00,ORLANDO_MAGIC,GOLDEN_STATE_WARRIORS
300,2018-11-27 19:00:00+00:00,NEW_YORK_KNICKS,DETROIT_PISTONS
301,2018-11-27 19:30:00+00:00,ATLANTA_HAWKS,MIAMI_HEAT
302,2018-11-27 20:00:00+00:00,TORONTO_RAPTORS,MEMPHIS_GRIZZLIES
303,2018-11-27 21:00:00+00:00,LOS_ANGELES_LAKERS,DENVER_NUGGETS
304,2018-11-27 21:00:00+00:00,INDIANA_PACERS,PHOENIX_SUNS
305,2018-11-28 19:00:00+00:00,ATLANTA_HAWKS,CHARLOTTE_HORNETS
306,2018-11-28 19:00:00+00:00,NEW_YORK_KNICKS,PHILADELPHIA_76ERS
307,2018-11-28 19:30:00+00:00,UTAH_JAZZ,BROOKLYN_NETS
308,2018-11-28 20:00:00+00:00,DALLAS_MAVERICKS,HOUSTON_ROCKETS
309,2018-11-28 20:00:00+00:00,CHICAGO_BULLS,MILWAUKEE_BUCKS
310,2018-11-28 20:00:00+00:00,SAN_ANTONIO_SPURS,MINNESOTA_TIMBERWOLVES
311,2018-11-28 20:00:00+00:00,WASHINGTON_WIZARDS,NEW_ORLEANS_PELICANS
312,2018-11-28 20:00:00+00:00,CLEVELAND_CAVALIERS,OKLAHOMA_CITY_THUNDER
313,2018-11-28 22:00:00+00:00,ORLANDO_MAGIC,PORTLAND_TRAIL_BLAZERS
314,2018-11-28 22:30:00+00:00,PHOENIX_SUNS,LOS_ANGELES_CLIPPERS
315,2018-11-29 20:00:00+00:00,GOLDEN_STATE_WARRIORS,TORONTO_RAPTORS
316,2018-11-29 22:30:00+00:00,INDIANA_PACERS,LOS_ANGELES_LAKERS
317,2018-11-29 22:30:00+00:00,LOS_ANGELES_CLIPPERS,SACRAMENTO_KINGS
318,2018-11-30 19:00:00+00:00,CLEVELAND_CAVALIERS,BOSTON_CELTICS
319,2018-11-30 19:00:00+00:00,UTAH_JAZZ,CHARLOTTE_HORNETS
320,2018-11-30 19:00:00+00:00,CHICAGO_BULLS,DETROIT_PISTONS
321,2018-11-30 19:00:00+00:00,WASHINGTON_WIZARDS,PHILADELPHIA_76ERS
322,2018-11-30 19:30:00+00:00,MEMPHIS_GRIZZLIES,BROOKLYN_NETS
323,2018-11-30 20:00:00+00:00,NEW_ORLEANS_PELICANS,MIAMI_HEAT
324,2018-11-30 20:00:00+00:00,ATLANTA_HAWKS,OKLAHOMA_CITY_THUNDER
325,2018-11-30 20:00:00+00:00,HOUSTON_ROCKETS,SAN_ANTONIO_SPURS
326,2018-11-30 21:00:00+00:00,ORLANDO_MAGIC,PHOENIX_SUNS
327,2018-11-30 22:30:00+00:00,DALLAS_MAVERICKS,LOS_ANGELES_LAKERS
328,2018-11-30 22:30:00+00:00,DENVER_NUGGETS,PORTLAND_TRAIL_BLAZERS
329,2018-12-01 17:00:00+00:00,MILWAUKEE_BUCKS,NEW_YORK_KNICKS
330,2018-12-01 19:00:00+00:00,GOLDEN_STATE_WARRIORS,DETROIT_PISTONS
331,2018-12-01 19:00:00+00:00,BROOKLYN_NETS,WASHINGTON_WIZARDS
332,2018-12-01 20:00:00+00:00,TORONTO_RAPTORS,CLEVELAND_CAVALIERS
333,2018-12-01 20:00:00+00:00,CHICAGO_BULLS,HOUSTON_ROCKETS
334,2018-12-01 20:00:00+00:00,BOSTON_CELTICS,MINNESOTA_TIMBERWOLVES
335,2018-12-01 22:00:00+00:00,INDIANA_PACERS,SACRAMENTO_KINGS
336,2018-12-02 15:30:00+00:00,PHOENIX_SUNS,LOS_ANGELES_LAKERS
337,2018-12-02 17:00:00+00:00,NEW_ORLEANS_PELICANS,CHARLOTTE_HORNETS
338,2018-12-02 18:00:00+00:00,UTAH_JAZZ,MIAMI_HEAT
339,2018-12-02 18:00:00+00:00,MEMPHIS_GRIZZLIES,PHILADELPHIA_76ERS
340,2018-12-02 19:00:00+00:00,LOS_ANGELES_CLIPPERS,DALLAS_MAVERICKS
341,2018-12-02 19:00:00+00:00,PORTLAND_TRAIL_BLAZERS,SAN_ANTONIO_SPURS
342,2018-12-03 19:00:00+00:00,OKLAHOMA_CITY_THUNDER,DETROIT_PISTONS
343,2018-12-03 19:30:00+00:00,GOLDEN_STATE_WARRIORS,ATLANTA_HAWKS
344,2018-12-03 19:30:00+00:00,CLEVELAND_CAVALIERS,BROOKLYN_NETS
345,2018-12-03 19:30:00+00:00,WASHINGTON_WIZARDS,NEW_YORK_KNICKS
346,2018-12-03 19:30:00+00:00,DENVER_NUGGETS,TORONTO_RAPTORS
347,2018-12-03 20:00:00+00:00,HOUSTON_ROCKETS,MINNESOTA_TIMBERWOLVES
348,2018-12-03 20:00:00+00:00,LOS_ANGELES_CLIPPERS,NEW_ORLEANS_PELICANS
349,2018-12-04 19:00:00+00:00,CHICAGO_BULLS,INDIANA_PACERS
350,2018-12-04 19:30:00+00:00,ORLANDO_MAGIC,MIAMI_HEAT
351,2018-12-04 20:30:00+00:00,PORTLAND_TRAIL_BLAZERS,DALLAS_MAVERICKS
352,2018-12-04 21:00:00+00:00,SACRAMENTO_KINGS,PHOENIX_SUNS
353,2018-12-04 21:00:00+00:00,SAN_ANTONIO_SPURS,UTAH_JAZZ
354,2018-12-05 19:00:00+00:00,GOLDEN_STATE_WARRIORS,CLEVELAND_CAVALIERS
355,2018-12-05 19:00:00+00:00,DENVER_NUGGETS,ORLANDO_MAGIC
356,2018-12-05 19:30:00+00:00,WASHINGTON_WIZARDS,ATLANTA_HAWKS
357,2018-12-05 19:30:00+00:00,OKLAHOMA_CITY_THUNDER,BROOKLYN_NETS
358,2018-12-05 20:00:00+00:00,LOS_ANGELES_CLIPPERS,MEMPHIS_GRIZZLIES
359,2018-12-05 20:00:00+00:00,DETROIT_PISTONS,MILWAUKEE_BUCKS
360,2018-12-05 20:00:00+00:00,CHARLOTTE_HORNETS,MINNESOTA_TIMBERWOLVES
361,2018-12-05 20:00:00+00:00,DALLAS_MAVERICKS,NEW_ORLEANS_PELICANS
362,2018-12-05 20:00:00+00:00,PHILADELPHIA_76ERS,TORONTO_RAPTORS
363,2018-12-05 22:30:00+00:00,SAN_ANTONIO_SPURS,LOS_ANGELES_LAKERS
364,2018-12-06 20:00:00+00:00,NEW_YORK_KNICKS,BOSTON_CELTICS
365,2018-12-06 22:00:00+00:00,PHOENIX_SUNS,PORTLAND_TRAIL_BLAZERS
366,2018-12-06 22:30:00+00:00,HOUSTON_ROCKETS,UTAH_JAZZ
367,2018-12-07 19:00:00+00:00,DENVER_NUGGETS,CHARLOTTE_HORNETS
368,2018-12-07 19:00:00+00:00,PHILADELPHIA_76ERS,DETROIT_PISTONS
369,2018-12-07 19:00:00+00:00,INDIANA_PACERS,ORLANDO_MAGIC
370,2018-12-07 19:30:00+00:00,TORONTO_RAPTORS,BROOKLYN_NETS
371,2018-12-07 19:30:00+00:00,SACRAMENTO_KINGS,CLEVELAND_CAVALIERS
372,2018-12-07 20:00:00+00:00,OKLAHOMA_CITY_THUNDER,CHICAGO_BULLS
373,2018-12-07 20:00:00+00:00,MEMPHIS_GRIZZLIES,NEW_ORLEANS_PELICANS
374,2018-12-07 20:30:00+00:00,LOS_ANGELES_LAKERS,SAN_ANTONIO_SPURS
375,2018-12-07 21:00:00+00:00,MIAMI_HEAT,PHOENIX_SUNS
376,2018-12-07 21:30:00+00:00,GOLDEN_STATE_WARRIORS,MILWAUKEE_BUCKS
377,2018-12-08 18:00:00+00:00,HOUSTON_ROCKETS,DALLAS_MAVERICKS
378,2018-12-08 19:00:00+00:00,SACRAMENTO_KINGS,INDIANA_PACERS
379,2018-12-08 19:30:00+00:00,DENVER_NUGGETS,ATLANTA_HAWKS
380,2018-12-08 19:30:00+00:00,WASHINGTON_WIZARDS,CLEVELAND_CAVALIERS
381,2018-12-08 19:30:00+00:00,BROOKLYN_NETS,NEW_YORK_KNICKS
382,2018-12-08 20:00:00+00:00,BOSTON_CELTICS,CHICAGO_BULLS
383,2018-12-08 20:00:00+00:00,LOS_ANGELES_LAKERS,MEMPHIS_GRIZZLIES
384,2018-12-08 22:00:00+00:00,MINNESOTA_TIMBERWOLVES,PORTLAND_TRAIL_BLAZERS
385,2018-12-08 22:30:00+00:00,MIAMI_HEAT,LOS_ANGELES_CLIPPERS
386,2018-12-09 15:30:00+00:00,NEW_ORLEANS_PELICANS,DETROIT_PISTONS
387,2018-12-09 18:00:00+00:00,MILWAUKEE_BUCKS,TORONTO_RAPTORS
388,2018-12-09 19:00:00+00:00,UTAH_JAZZ,SAN_ANTONIO_SPURS
389,2018-12-09 19:30:00+00:00,CHARLOTTE_HORNETS,NEW_YORK_KNICKS
390,2018-12-10 19:00:00+00:00,WASHINGTON_WIZARDS,INDIANA_PACERS
391,2018-12-10 19:00:00+00:00,DETROIT_PISTONS,PHILADELPHIA_76ERS
392,2018-12-10 19:30:00+00:00,NEW_ORLEANS_PELICANS,BOSTON_CELTICS
393,2018-12-10 20:00:00+00:00,SACRAMENTO_KINGS,CHICAGO_BULLS
394,2018-12-10 20:00:00+00:00,CLEVELAND_CAVALIERS,MILWAUKEE_BUCKS
395,2018-12-10 20:00:00+00:00,UTAH_JAZZ,OKLAHOMA_CITY_THUNDER
396,2018-12-10 20:30:00+00:00,ORLANDO_MAGIC,DALLAS_MAVERICKS
397,2018-12-10 21:00:00+00:00,MEMPHIS_GRIZZLIES,DENVER_NUGGETS
398,2018-12-10 21:00:00+00:00,LOS_ANGELES_CLIPPERS,PHOENIX_SUNS
399,2018-12-10 22:30:00+00:00,MINNESOTA_TIMBERWOLVES,GOLDEN_STATE_WARRIORS
400,2018-12-10 22:30:00+00:00,MIAMI_HEAT,LOS_ANGELES_LAKERS
401,2018-12-11 20:00:00+00:00,PORTLAND_TRAIL_BLAZERS,HOUSTON_ROCKETS
402,2018-12-11 20:30:00+00:00,PHOENIX_SUNS,SAN_ANTONIO_SPURS
403,2018-12-11 22:30:00+00:00,TORONTO_RAPTORS,LOS_ANGELES_CLIPPERS
404,2018-12-12 19:00:00+00:00,DETROIT_PISTONS,CHARLOTTE_HORNETS
405,2018-12-12 19:00:00+00:00,NEW_YORK_KNICKS,CLEVELAND_CAVALIERS
406,2018-12-12 19:00:00+00:00,MILWAUKEE_BUCKS,INDIANA_PACERS
407,2018-12-12 19:00:00+00:00,BROOKLYN_NETS,PHILADELPHIA_76ERS
408,2018-12-12 19:00:00+00:00,BOSTON_CELTICS,WASHINGTON_WIZARDS
409,2018-12-12 20:00:00+00:00,PORTLAND_TRAIL_BLAZERS,MEMPHIS_GRIZZLIES
410,2018-12-12 20:00:00+00:00,OKLAHOMA_CITY_THUNDER,NEW_ORLEANS_PELICANS
411,2018-12-12 20:30:00+00:00,ATLANTA_HAWKS,DALLAS_MAVERICKS
412,2018-12-12 21:00:00+00:00,MIAMI_HEAT,UTAH_JAZZ
413,2018-12-12 22:00:00+00:00,MINNESOTA_TIMBERWOLVES,SACRAMENTO_KINGS
414,2018-12-12 22:30:00+00:00,TORONTO_RAPTORS,GOLDEN_STATE_WARRIORS
415,2018-12-13 20:00:00+00:00,LOS_ANGELES_LAKERS,HOUSTON_ROCKETS
416,2018-12-13 20:30:00+00:00,LOS_ANGELES_CLIPPERS,SAN_ANTONIO_SPURS
417,2018-12-13 21:30:00+00:00,CHICAGO_BULLS,ORLANDO_MAGIC
418,2018-12-13 22:30:00+00:00,DALLAS_MAVERICKS,PHOENIX_SUNS
419,2018-12-14 19:00:00+00:00,ATLANTA_HAWKS,BOSTON_CELTICS
420,2018-12-14 19:00:00+00:00,NEW_YORK_KNICKS,CHARLOTTE_HORNETS
421,2018-12-14 19:30:00+00:00,WASHINGTON_WIZARDS,BROOKLYN_NETS
422,2018-12-14 19:30:00+00:00,MILWAUKEE_BUCKS,CLEVELAND_CAVALIERS
423,2018-12-14 19:30:00+00:00,INDIANA_PACERS,PHILADELPHIA_76ERS
424,2018-12-14 20:00:00+00:00,MIAMI_HEAT,MEMPHIS_GRIZZLIES
425,2018-12-14 22:00:00+00:00,OKLAHOMA_CITY_THUNDER,DENVER_NUGGETS
426,2018-12-14 22:00:00+00:00,TORONTO_RAPTORS,PORTLAND_TRAIL_BLAZERS
427,2018-12-14 22:00:00+00:00,GOLDEN_STATE_WARRIORS,SACRAMENTO_KINGS
428,2018-12-15 17:00:00+00:00,UTAH_JAZZ,ORLANDO_MAGIC
429,2018-12-15 19:00:00+00:00,LOS_ANGELES_LAKERS,CHARLOTTE_HORNETS
430,2018-12-15 19:00:00+00:00,BOSTON_CELTICS,DETROIT_PISTONS
431,2018-12-15 20:00:00+00:00,HOUSTON_ROCKETS,MEMPHIS_GRIZZLIES
432,2018-12-15 20:30:00+00:00,CHICAGO_BULLS,SAN_ANTONIO_SPURS
433,2018-12-15 21:00:00+00:00,LOS_ANGELES_CLIPPERS,OKLAHOMA_CITY_THUNDER
434,2018-12-15 21:00:00+00:00,MINNESOTA_TIMBERWOLVES,PHOENIX_SUNS
435,2018-12-16 15:00:00+00:00,ATLANTA_HAWKS,BROOKLYN_NETS
436,2018-12-16 15:30:00+00:00,PHILADELPHIA_76ERS,CLEVELAND_CAVALIERS
437,2018-12-16 17:00:00+00:00,NEW_YORK_KNICKS,INDIANA_PACERS
438,2018-12-16 18:00:00+00:00,LOS_ANGELES_LAKERS,WASHINGTON_WIZARDS
439,2018-12-16 19:00:00+00:00,SACRAMENTO_KINGS,DALLAS_MAVERICKS
440,2018-12-16 19:00:00+00:00,MIAMI_HEAT,NEW_ORLEANS_PELICANS
441,2018-12-16 20:00:00+00:00,TORONTO_RAPTORS,DENVER_NUGGETS
442,2018-12-17 19:00:00+00:00,MILWAUKEE_BUCKS,DETROIT_PISTONS
443,2018-12-17 19:30:00+00:00,PHOENIX_SUNS,NEW_YORK_KNICKS
444,2018-12-17 20:00:00+00:00,UTAH_JAZZ,HOUSTON_ROCKETS
445,2018-12-17 20:00:00+00:00,SACRAMENTO_KINGS,MINNESOTA_TIMBERWOLVES
446,2018-12-17 20:00:00+00:00,CHICAGO_BULLS,OKLAHOMA_CITY_THUNDER
447,2018-12-17 20:30:00+00:00,PHILADELPHIA_76ERS,SAN_ANTONIO_SPURS
448,2018-12-17 22:30:00+00:00,MEMPHIS_GRIZZLIES,GOLDEN_STATE_WARRIORS
449,2018-12-17 22:30:00+00:00,PORTLAND_TRAIL_BLAZERS,LOS_ANGELES_CLIPPERS
450,2018-12-18 19:00:00+00:00,CLEVELAND_CAVALIERS,INDIANA_PACERS
451,2018-12-18 19:30:00+00:00,WASHINGTON_WIZARDS,ATLANTA_HAWKS
452,2018-12-18 19:30:00+00:00,LOS_ANGELES_LAKERS,BROOKLYN_NETS
453,2018-12-18 21:00:00+00:00,DALLAS_MAVERICKS,DENVER_NUGGETS
454,2018-12-19 19:00:00+00:00,CLEVELAND_CAVALIERS,CHARLOTTE_HORNETS
455,2018-12-19 19:00:00+00:00,SAN_ANTONIO_SPURS,ORLANDO_MAGIC
456,2018-12-19 19:00:00+00:00,NEW_YORK_KNICKS,PHILADELPHIA_76ERS
457,2018-12-19 19:30:00+00:00,PHOENIX_SUNS,BOSTON_CELTICS
458,2018-12-19 19:30:00+00:00,INDIANA_PACERS,TORONTO_RAPTORS
459,2018-12-19 20:00:00+00:00,BROOKLYN_NETS,CHICAGO_BULLS
460,2018-12-19 20:00:00+00:00,WASHINGTON_WIZARDS,HOUSTON_ROCKETS
461,2018-12-19 20:00:00+00:00,NEW_ORLEANS_PELICANS,MILWAUKEE_BUCKS
462,2018-12-19 20:00:00+00:00,DETROIT_PISTONS,MINNESOTA_TIMBERWOLVES
463,2018-12-19 21:00:00+00:00,GOLDEN_STATE_WARRIORS,UTAH_JAZZ
464,2018-12-19 22:00:00+00:00,MEMPHIS_GRIZZLIES,PORTLAND_TRAIL_BLAZERS
465,2018-12-19 22:00:00+00:00,OKLAHOMA_CITY_THUNDER,SACRAMENTO_KINGS
466,2018-12-20 20:00:00+00:00,HOUSTON_ROCKETS,MIAMI_HEAT
467,2018-12-20 22:30:00+00:00,DALLAS_MAVERICKS,LOS_ANGELES_CLIPPERS
468,2018-12-21 19:00:00+00:00,DETROIT_PISTONS,CHARLOTTE_HORNETS
469,2018-12-21 19:00:00+00:00,CLEVELAND_CAVALIERS,TORONTO_RAPTORS
470,2018-12-21 19:30:00+00:00,INDIANA_PACERS,BROOKLYN_NETS
471,2018-12-21 19:30:00+00:00,ATLANTA_HAWKS,NEW_YORK_KNICKS
472,2018-12-21 20:00:00+00:00,MILWAUKEE_BUCKS,BOSTON_CELTICS
473,2018-12-21 20:00:00+00:00,ORLANDO_MAGIC,CHICAGO_BULLS
474,2018-12-21 20:30:00+00:00,MINNESOTA_TIMBERWOLVES,SAN_ANTONIO_SPURS
475,2018-12-21 22:00:00+00:00,UTAH_JAZZ,PORTLAND_TRAIL_BLAZERS
476,2018-12-21 22:00:00+00:00,MEMPHIS_GRIZZLIES,SACRAMENTO_KINGS
477,2018-12-21 22:30:00+00:00,NEW_ORLEANS_PELICANS,LOS_ANGELES_LAKERS
478,2018-12-22 17:00:00+00:00,DENVER_NUGGETS,LOS_ANGELES_CLIPPERS
479,2018-12-22 19:00:00+00:00,PHOENIX_SUNS,WASHINGTON_WIZARDS
480,2018-12-22 19:30:00+00:00,TORONTO_RAPTORS,PHILADELPHIA_76ERS
481,2018-12-22 20:00:00+00:00,SAN_ANTONIO_SPURS,HOUSTON_ROCKETS
482,2018-12-22 20:00:00+00:00,MILWAUKEE_BUCKS,MIAMI_HEAT
483,2018-12-22 20:30:00+00:00,DALLAS_MAVERICKS,GOLDEN_STATE_WARRIORS
484,2018-12-22 21:00:00+00:00,OKLAHOMA_CITY_THUNDER,UTAH_JAZZ
485,2018-12-23 16:00:00+00:00,ATLANTA_HAWKS,DETROIT_PISTONS
486,2018-12-23 17:00:00+00:00,WASHINGTON_WIZARDS,INDIANA_PACERS
487,2018-12-23 18:00:00+00:00,CHARLOTTE_HORNETS,BOSTON_CELTICS
488,2018-12-23 18:00:00+00:00,PHOENIX_SUNS,BROOKLYN_NETS
489,2018-12-23 18:00:00+00:00,CHICAGO_BULLS,CLEVELAND_CAVALIERS
490,2018-12-23 18:00:00+00:00,MIAMI_HEAT,ORLANDO_MAGIC
491,2018-12-23 18:00:00+00:00,NEW_ORLEANS_PELICANS,SACRAMENTO_KINGS
492,2018-12-23 20:00:00+00:00,MINNESOTA_TIMBERWOLVES,OKLAHOMA_CITY_THUNDER
493,2018-12-23 20:30:00+00:00,LOS_ANGELES_CLIPPERS,GOLDEN_STATE_WARRIORS
494,2018-12-23 21:00:00+00:00,DALLAS_MAVERICKS,PORTLAND_TRAIL_BLAZERS
495,2018-12-23 21:30:00+00:00,MEMPHIS_GRIZZLIES,LOS_ANGELES_LAKERS
496,2018-12-25 12:00:00+00:00,MILWAUKEE_BUCKS,NEW_YORK_KNICKS
497,2018-12-25 15:00:00+00:00,OKLAHOMA_CITY_THUNDER,HOUSTON_ROCKETS
498,2018-12-25 17:30:00+00:00,PHILADELPHIA_76ERS,BOSTON_CELTICS
499,2018-12-25 20:00:00+00:00,LOS_ANGELES_LAKERS,GOLDEN_STATE_WARRIORS
500,2018-12-25 22:30:00+00:00,PORTLAND_TRAIL_BLAZERS,UTAH_JAZZ
501,2018-12-26 19:00:00+00:00,WASHINGTON_WIZARDS,DETROIT_PISTONS
502,2018-12-26 19:00:00+00:00,PHOENIX_SUNS,ORLANDO_MAGIC
503,2018-12-26 19:30:00+00:00,INDIANA_PACERS,ATLANTA_HAWKS
504,2018-12-26 19:30:00+00:00,CHARLOTTE_HORNETS,BROOKLYN_NETS
505,2018-12-26 19:30:00+00:00,TORONTO_RAPTORS,MIAMI_HEAT
506,2018-12-26 20:00:00+00:00,MINNESOTA_TIMBERWOLVES,CHICAGO_BULLS
507,2018-12-26 20:00:00+00:00,CLEVELAND_CAVALIERS,MEMPHIS_GRIZZLIES
508,2018-12-26 20:30:00+00:00,NEW_ORLEANS_PELICANS,DALLAS_MAVERICKS
509,2018-12-26 20:30:00+00:00,DENVER_NUGGETS,SAN_ANTONIO_SPURS
510,2018-12-26 22:30:00+00:00,SACRAMENTO_KINGS,LOS_ANGELES_CLIPPERS
511,2018-12-27 20:00:00+00:00,BOSTON_CELTICS,HOUSTON_ROCKETS
512,2018-12-27 20:00:00+00:00,NEW_YORK_KNICKS,MILWAUKEE_BUCKS
513,2018-12-27 22:00:00+00:00,LOS_ANGELES_LAKERS,SACRAMENTO_KINGS
514,2018-12-27 22:30:00+00:00,PORTLAND_TRAIL_BLAZERS,GOLDEN_STATE_WARRIORS
515,2018-12-27 22:30:00+00:00,PHILADELPHIA_76ERS,UTAH_JAZZ
516,2018-12-28 19:00:00+00:00,BROOKLYN_NETS,CHARLOTTE_HORNETS
517,2018-12-28 19:00:00+00:00,DETROIT_PISTONS,INDIANA_PACERS
518,2018-12-28 19:00:00+00:00,TORONTO_RAPTORS,ORLANDO_MAGIC
519,2018-12-28 19:00:00+00:00,CHICAGO_BULLS,WASHINGTON_WIZARDS
520,2018-12-28 20:00:00+00:00,CLEVELAND_CAVALIERS,MIAMI_HEAT
521,2018-12-28 20:00:00+00:00,ATLANTA_HAWKS,MINNESOTA_TIMBERWOLVES
522,2018-12-28 20:00:00+00:00,DALLAS_MAVERICKS,NEW_ORLEANS_PELICANS
523,2018-12-28 21:00:00+00:00,SAN_ANTONIO_SPURS,DENVER_NUGGETS
524,2018-12-28 21:00:00+00:00,OKLAHOMA_CITY_THUNDER,PHOENIX_SUNS
525,2018-12-28 22:30:00+00:00,LOS_ANGELES_CLIPPERS,LOS_ANGELES_LAKERS
526,2018-12-29 17:00:00+00:00,BROOKLYN_NETS,MILWAUKEE_BUCKS
527,2018-12-29 19:00:00+00:00,HOUSTON_ROCKETS,NEW_ORLEANS_PELICANS
528,2018-12-29 19:00:00+00:00,CHARLOTTE_HORNETS,WASHINGTON_WIZARDS
529,2018-12-29 19:30:00+00:00,CLEVELAND_CAVALIERS,ATLANTA_HAWKS
530,2018-12-29 20:00:00+00:00,BOSTON_CELTICS,MEMPHIS_GRIZZLIES
531,2018-12-29 20:00:00+00:00,NEW_YORK_KNICKS,UTAH_JAZZ
532,2018-12-29 21:00:00+00:00,DENVER_NUGGETS,PHOENIX_SUNS
533,2018-12-29 22:00:00+00:00,GOLDEN_STATE_WARRIORS,PORTLAND_TRAIL_BLAZERS
534,2018-12-29 22:30:00+00:00,SAN_ANTONIO_SPURS,LOS_ANGELES_CLIPPERS
535,2018-12-30 15:30:00+00:00,DETROIT_PISTONS,ORLANDO_MAGIC
536,2018-12-30 18:00:00+00:00,MINNESOTA_TIMBERWOLVES,MIAMI_HEAT
537,2018-12-30 18:00:00+00:00,CHICAGO_BULLS,TORONTO_RAPTORS
538,2018-12-30 19:00:00+00:00,OKLAHOMA_CITY_THUNDER,DALLAS_MAVERICKS
539,2018-12-30 21:00:00+00:00,PHILADELPHIA_76ERS,PORTLAND_TRAIL_BLAZERS
540,2018-12-30 21:30:00+00:00,SACRAMENTO_KINGS,LOS_ANGELES_LAKERS
541,2018-12-31 15:00:00+00:00,ATLANTA_HAWKS,INDIANA_PACERS
542,2018-12-31 18:00:00+00:00,ORLANDO_MAGIC,CHARLOTTE_HORNETS
543,2018-12-31 19:00:00+00:00,MEMPHIS_GRIZZLIES,HOUSTON_ROCKETS
544,2018-12-31 19:00:00+00:00,BOSTON_CELTICS,SAN_ANTONIO_SPURS
545,2018-12-31 20:00:00+00:00,MINNESOTA_TIMBERWOLVES,NEW_ORLEANS_PELICANS
546,2018-12-31 20:00:00+00:00,DALLAS_MAVERICKS,OKLAHOMA_CITY_THUNDER
547,2018-12-31 21:00:00+00:00,GOLDEN_STATE_WARRIORS,PHOENIX_SUNS
548,2019-01-01 19:30:00+00:00,UTAH_JAZZ,TORONTO_RAPTORS
549,2019-01-01 20:00:00+00:00,DETROIT_PISTONS,MILWAUKEE_BUCKS
550,2019-01-01 21:00:00+00:00,NEW_YORK_KNICKS,DENVER_NUGGETS
551,2019-01-01 21:00:00+00:00,PORTLAND_TRAIL_BLAZERS,SACRAMENTO_KINGS
552,2019-01-01 22:30:00+00:00,PHILADELPHIA_76ERS,LOS_ANGELES_CLIPPERS
553,2019-01-02 19:00:00+00:00,DALLAS_MAVERICKS,CHARLOTTE_HORNETS
554,2019-01-02 19:00:00+00:00,MIAMI_HEAT,CLEVELAND_CAVALIERS
555,2019-01-02 19:00:00+00:00,ATLANTA_HAWKS,WASHINGTON_WIZARDS
556,2019-01-02 19:30:00+00:00,NEW_ORLEANS_PELICANS,BROOKLYN_NETS
557,2019-01-02 20:00:00+00:00,MINNESOTA_TIMBERWOLVES,BOSTON_CELTICS
558,2019-01-02 20:00:00+00:00,ORLANDO_MAGIC,CHICAGO_BULLS
559,2019-01-02 20:00:00+00:00,DETROIT_PISTONS,MEMPHIS_GRIZZLIES
560,2019-01-02 21:00:00+00:00,PHILADELPHIA_76ERS,PHOENIX_SUNS
561,2019-01-02 22:30:00+00:00,OKLAHOMA_CITY_THUNDER,LOS_ANGELES_LAKERS
562,2019-01-03 20:00:00+00:00,TORONTO_RAPTORS,SAN_ANTONIO_SPURS
563,2019-01-03 22:00:00+00:00,DENVER_NUGGETS,SACRAMENTO_KINGS
564,2019-01-03 22:30:00+00:00,HOUSTON_ROCKETS,GOLDEN_STATE_WARRIORS
565,2019-01-04 19:30:00+00:00,UTAH_JAZZ,CLEVELAND_CAVALIERS
566,2019-01-04 20:00:00+00:00,DALLAS_MAVERICKS,BOSTON_CELTICS
567,2019-01-04 20:00:00+00:00,INDIANA_PACERS,CHICAGO_BULLS
568,2019-01-04 20:00:00+00:00,BROOKLYN_NETS,MEMPHIS_GRIZZLIES
569,2019-01-04 20:00:00+00:00,WASHINGTON_WIZARDS,MIAMI_HEAT
570,2019-01-04 20:00:00+00:00,ORLANDO_MAGIC,MINNESOTA_TIMBERWOLVES
571,2019-01-04 20:30:00+00:00,ATLANTA_HAWKS,MILWAUKEE_BUCKS
572,2019-01-04 21:00:00+00:00,LOS_ANGELES_CLIPPERS,PHOENIX_SUNS
573,2019-01-04 22:30:00+00:00,NEW_YORK_KNICKS,LOS_ANGELES_LAKERS
574,2019-01-04 22:30:00+00:00,OKLAHOMA_CITY_THUNDER,PORTLAND_TRAIL_BLAZERS
575,2019-01-05 17:00:00+00:00,CHARLOTTE_HORNETS,DENVER_NUGGETS
576,2019-01-05 19:00:00+00:00,UTAH_JAZZ,DETROIT_PISTONS
577,2019-01-05 19:30:00+00:00,DALLAS_MAVERICKS,PHILADELPHIA_76ERS
578,2019-01-05 20:00:00+00:00,NEW_ORLEANS_PELICANS,CLEVELAND_CAVALIERS
