,date,team,conference,net_score,games,wins,losses
0,2018-10-16,PHILADELPHIA_76ERS,Eastern,-18,1,0,1
1,2018-10-16,BOSTON_CELTICS,Eastern,18,1,1,0
2,2018-10-16,OKLAHOMA_CITY_THUNDER,Western,-8,1,0,1
3,2018-10-16,GOLDEN_STATE_WARRIORS,Western,8,1,1,0
4,2018-10-17,MILWAUKEE_BUCKS,Eastern,1,1,1,0
5,2018-10-17,CHARLOTTE_HORNETS,Eastern,-1,1,0,1
6,2018-10-17,BROOKLYN_NETS,Eastern,-3,1,0,1
7,2018-10-17,DETROIT_PISTONS,Eastern,3,1,1,0
8,2018-10-17,MEMPHIS_GRIZZLIES,Western,-28,1,0,1
9,2018-10-17,INDIANA_PACERS,Eastern,28,1,1,0
10,2018-10-17,MIAMI_HEAT,Eastern,-3,1,0,1
11,2018-10-17,ORLANDO_MAGIC,Eastern,3,1,1,0
12,2018-10-17,ATLANTA_HAWKS,Eastern,-19,1,0,1
13,2018-10-17,NEW_YORK_KNICKS,Eastern,19,1,1,0
14,2018-10-17,CLEVELAND_CAVALIERS,Eastern,-12,1,0,1
15,2018-10-17,TORONTO_RAPTORS,Eastern,12,1,1,0
16,2018-10-17,NEW_ORLEANS_PELICANS,Western,19,1,1,0
17,2018-10-17,HOUSTON_ROCKETS,Western,-19,1,0,1
18,2018-10-17,MINNESOTA_TIMBERWOLVES,Western,-4,1,0,1
19,2018-10-17,SAN_ANTONIO_SPURS,Western,4,1,1,0
20,2018-10-17,UTAH_JAZZ,Western,6,1,1,0
21,2018-10-17,SACRAMENTO_KINGS,Western,-6,1,0,1
22,2018-10-17,DENVER_NUGGETS,Western,9,1,1,0
23,2018-10-17,LOS_ANGELES_CLIPPERS,Western,-9,1,0,1
24,2018-10-17,DALLAS_MAVERICKS,Western,-21,1,0,1
25,2018-10-17,PHOENIX_SUNS,Western,21,1,1,0
26,2018-10-18,CHICAGO_BULLS,Eastern,-19,1,0,1
27,2018-10-18,PHILADELPHIA_76ERS,Eastern,1,2,1,1
28,2018-10-18,MIAMI_HEAT,Eastern,-2,2,1,1
29,2018-10-18,WASHINGTON_WIZARDS,Eastern,-1,1,0,1
30,2018-10-18,LOS_ANGELES_LAKERS,Western,-9,1,0,1
31,2018-10-18,PORTLAND_TRAIL_BLAZERS,Western,9,1,1,0
32,2018-10-19,CHARLOTTE_HORNETS,Eastern,31,2,1,1
33,2018-10-19,ORLANDO_MAGIC,Eastern,-29,2,1,1
34,2018-10-19,NEW_YORK_KNICKS,Eastern,17,2,1,1
35,2018-10-19,BROOKLYN_NETS,Eastern,-1,2,1,1
36,2018-10-19,ATLANTA_HAWKS,Eastern,-33,2,0,2
37,2018-10-19,MEMPHIS_GRIZZLIES,Western,-14,2,1,1
38,2018-10-19,CLEVELAND_CAVALIERS,Eastern,-20,2,0,2
39,2018-10-19,MINNESOTA_TIMBERWOLVES,Western,4,2,1,1
40,2018-10-19,SACRAMENTO_KINGS,Western,-26,2,0,2
41,2018-10-19,NEW_ORLEANS_PELICANS,Western,39,2,2,0
42,2018-10-19,BOSTON_CELTICS,Eastern,6,2,1,1
43,2018-10-19,TORONTO_RAPTORS,Eastern,24,2,2,0
44,2018-10-19,INDIANA_PACERS,Eastern,11,2,1,1
45,2018-10-19,MILWAUKEE_BUCKS,Eastern,18,2,2,0
46,2018-10-19,OKLAHOMA_CITY_THUNDER,Western,-24,2,0,2
47,2018-10-19,LOS_ANGELES_CLIPPERS,Western,7,2,1,1
48,2018-10-19,GOLDEN_STATE_WARRIORS,Western,9,2,2,0
49,2018-10-19,UTAH_JAZZ,Western,5,2,1,1
50,2018-10-20,BROOKLYN_NETS,Eastern,-21,3,1,2
51,2018-10-20,INDIANA_PACERS,Eastern,31,3,2,1
52,2018-10-20,TORONTO_RAPTORS,Eastern,28,3,3,0
53,2018-10-20,WASHINGTON_WIZARDS,Eastern,-5,2,0,2
54,2018-10-20,BOSTON_CELTICS,Eastern,8,3,2,1
55,2018-10-20,NEW_YORK_KNICKS,Eastern,15,3,1,2
56,2018-10-20,ORLANDO_MAGIC,Eastern,-30,3,1,2
57,2018-10-20,PHILADELPHIA_76ERS,Eastern,2,3,2,1
58,2018-10-20,DETROIT_PISTONS,Eastern,5,2,2,0
59,2018-10-20,CHICAGO_BULLS,Eastern,-21,2,0,2
60,2018-10-20,CHARLOTTE_HORNETS,Eastern,32,3,2,1
61,2018-10-20,MIAMI_HEAT,Eastern,-3,3,1,2
62,2018-10-20,MINNESOTA_TIMBERWOLVES,Western,0,3,1,2
63,2018-10-20,DALLAS_MAVERICKS,Western,-17,2,1,1
64,2018-10-20,PHOENIX_SUNS,Western,-7,2,1,1
65,2018-10-20,DENVER_NUGGETS,Western,37,2,2,0
66,2018-10-20,SAN_ANTONIO_SPURS,Western,-9,2,1,1
67,2018-10-20,PORTLAND_TRAIL_BLAZERS,Western,22,2,2,0
68,2018-10-20,HOUSTON_ROCKETS,Western,-10,2,1,1
69,2018-10-20,LOS_ANGELES_LAKERS,Western,-18,2,0,2
70,2018-10-21,ATLANTA_HAWKS,Eastern,-11,3,1,2
71,2018-10-21,CLEVELAND_CAVALIERS,Eastern,-42,3,0,3
72,2018-10-21,SACRAMENTO_KINGS,Western,-15,3,1,2
73,2018-10-21,OKLAHOMA_CITY_THUNDER,Western,-35,3,0,3
74,2018-10-21,GOLDEN_STATE_WARRIORS,Western,7,3,2,1
75,2018-10-21,DENVER_NUGGETS,Western,39,3,3,0
76,2018-10-21,HOUSTON_ROCKETS,Western,-13,3,1,2
77,2018-10-21,LOS_ANGELES_CLIPPERS,Western,10,3,2,1
78,2018-10-22,ORLANDO_MAGIC,Eastern,-27,4,2,2
79,2018-10-22,BOSTON_CELTICS,Eastern,5,4,2,2
80,2018-10-22,CHARLOTTE_HORNETS,Eastern,11,4,2,2
81,2018-10-22,TORONTO_RAPTORS,Eastern,49,4,4,0
82,2018-10-22,NEW_YORK_KNICKS,Eastern,4,4,1,3
83,2018-10-22,MILWAUKEE_BUCKS,Eastern,29,3,3,0
84,2018-10-22,INDIANA_PACERS,Eastern,21,4,2,2
85,2018-10-22,MINNESOTA_TIMBERWOLVES,Western,10,4,2,2
86,2018-10-22,CHICAGO_BULLS,Eastern,-27,3,0,3
87,2018-10-22,DALLAS_MAVERICKS,Western,-11,3,2,1
88,2018-10-22,MEMPHIS_GRIZZLIES,Western,-6,3,2,1
89,2018-10-22,UTAH_JAZZ,Western,-3,3,1,2
90,2018-10-22,WASHINGTON_WIZARDS,Eastern,-4,3,1,2
91,2018-10-22,PORTLAND_TRAIL_BLAZERS,Western,21,3,2,1
92,2018-10-22,PHOENIX_SUNS,Western,-27,3,1,2
93,2018-10-22,GOLDEN_STATE_WARRIORS,Western,27,4,3,1
94,2018-10-22,SAN_ANTONIO_SPURS,Western,-8,3,2,1
95,2018-10-22,LOS_ANGELES_LAKERS,Western,-19,3,0,3
96,2018-10-23,PHILADELPHIA_76ERS,Eastern,1,4,2,2
97,2018-10-23,DETROIT_PISTONS,Eastern,6,3,3,0
98,2018-10-23,LOS_ANGELES_CLIPPERS,Western,3,4,2,2
99,2018-10-23,NEW_ORLEANS_PELICANS,Western,46,3,3,0
100,2018-10-23,SACRAMENTO_KINGS,Western,-29,4,1,3
101,2018-10-23,DENVER_NUGGETS,Western,53,4,4,0
102,2018-10-24,DALLAS_MAVERICKS,Western,-18,4,2,2
103,2018-10-24,ATLANTA_HAWKS,Eastern,-4,4,2,2
104,2018-10-24,BROOKLYN_NETS,Eastern,-5,4,2,2
105,2018-10-24,CLEVELAND_CAVALIERS,Eastern,-58,4,0,4
106,2018-10-24,NEW_YORK_KNICKS,Eastern,-19,5,1,4
107,2018-10-24,MIAMI_HEAT,Eastern,20,4,2,2
108,2018-10-24,MINNESOTA_TIMBERWOLVES,Western,3,5,2,3
109,2018-10-24,TORONTO_RAPTORS,Eastern,56,5,5,0
110,2018-10-24,CHARLOTTE_HORNETS,Eastern,9,5,2,3
111,2018-10-24,CHICAGO_BULLS,Eastern,-25,4,1,3
112,2018-10-24,UTAH_JAZZ,Western,8,4,2,2
113,2018-10-24,HOUSTON_ROCKETS,Western,-24,4,1,3
114,2018-10-24,INDIANA_PACERS,Eastern,41,5,3,2
115,2018-10-24,SAN_ANTONIO_SPURS,Western,-28,4,2,2
116,2018-10-24,PHILADELPHIA_76ERS,Eastern,-14,5,2,3
117,2018-10-24,MILWAUKEE_BUCKS,Eastern,44,4,4,0
118,2018-10-24,LOS_ANGELES_LAKERS,Western,-1,4,1,3
119,2018-10-24,PHOENIX_SUNS,Western,-45,4,1,3
120,2018-10-24,MEMPHIS_GRIZZLIES,Western,-11,4,2,2
121,2018-10-24,SACRAMENTO_KINGS,Western,-24,5,2,3
122,2018-10-24,WASHINGTON_WIZARDS,Eastern,-26,4,1,3
123,2018-10-24,GOLDEN_STATE_WARRIORS,Western,49,5,4,1
124,2018-10-25,CLEVELAND_CAVALIERS,Eastern,-65,5,0,5
125,2018-10-25,DETROIT_PISTONS,Eastern,13,4,4,0
126,2018-10-25,PORTLAND_TRAIL_BLAZERS,Western,35,4,3,1
127,2018-10-25,ORLANDO_MAGIC,Eastern,-41,5,2,3
128,2018-10-25,BOSTON_CELTICS,Eastern,11,5,3,2
129,2018-10-25,OKLAHOMA_CITY_THUNDER,Western,-41,4,0,4
130,2018-10-25,DENVER_NUGGETS,Western,46,5,4,1
131,2018-10-25,LOS_ANGELES_LAKERS,Western,6,5,2,3
132,2018-10-26,CHICAGO_BULLS,Eastern,-54,5,1,4
133,2018-10-26,CHARLOTTE_HORNETS,Eastern,38,6,3,3
134,2018-10-26,GOLDEN_STATE_WARRIORS,Western,77,6,5,1
135,2018-10-26,NEW_YORK_KNICKS,Eastern,-47,6,1,5
136,2018-10-26,DALLAS_MAVERICKS,Western,-27,5,2,3
137,2018-10-26,TORONTO_RAPTORS,Eastern,65,6,6,0
138,2018-10-26,LOS_ANGELES_CLIPPERS,Western,23,5,3,2
139,2018-10-26,HOUSTON_ROCKETS,Western,-44,5,1,4
140,2018-10-26,MILWAUKEE_BUCKS,Eastern,74,5,5,0
141,2018-10-26,MINNESOTA_TIMBERWOLVES,Western,-27,6,2,4
142,2018-10-26,BROOKLYN_NETS,Eastern,-7,5,2,3
143,2018-10-26,NEW_ORLEANS_PELICANS,Western,48,4,4,0
144,2018-10-26,WASHINGTON_WIZARDS,Eastern,-30,5,1,4
145,2018-10-26,SACRAMENTO_KINGS,Western,-20,6,3,3
146,2018-10-27,BOSTON_CELTICS,Eastern,31,6,4,2
147,2018-10-27,DETROIT_PISTONS,Eastern,-7,5,4,1
148,2018-10-27,UTAH_JAZZ,Western,29,5,3,2
149,2018-10-27,NEW_ORLEANS_PELICANS,Western,27,5,4,1
150,2018-10-27,CHICAGO_BULLS,Eastern,-42,6,2,4
151,2018-10-27,ATLANTA_HAWKS,Eastern,-16,5,2,3
152,2018-10-27,INDIANA_PACERS,Eastern,53,6,4,2
153,2018-10-27,CLEVELAND_CAVALIERS,Eastern,-77,6,0,6
154,2018-10-27,CHARLOTTE_HORNETS,Eastern,36,7,3,4
155,2018-10-27,PHILADELPHIA_76ERS,Eastern,-12,6,3,3
156,2018-10-27,PHOENIX_SUNS,Western,-66,5,1,4
157,2018-10-27,MEMPHIS_GRIZZLIES,Western,10,5,3,2
158,2018-10-27,PORTLAND_TRAIL_BLAZERS,Western,26,5,3,2
159,2018-10-27,MIAMI_HEAT,Eastern,29,5,3,2
160,2018-10-27,ORLANDO_MAGIC,Eastern,-63,6,2,4
161,2018-10-27,MILWAUKEE_BUCKS,Eastern,96,6,6,0
162,2018-10-27,LOS_ANGELES_LAKERS,Western,2,6,2,4
163,2018-10-27,SAN_ANTONIO_SPURS,Western,-24,5,3,2
164,2018-10-28,GOLDEN_STATE_WARRIORS,Western,83,7,6,1
165,2018-10-28,BROOKLYN_NETS,Eastern,-13,6,2,4
166,2018-10-28,UTAH_JAZZ,Western,38,6,4,2
167,2018-10-28,DALLAS_MAVERICKS,Western,-36,6,2,4
168,2018-10-28,PHOENIX_SUNS,Western,-73,6,1,5
169,2018-10-28,OKLAHOMA_CITY_THUNDER,Western,-34,5,1,4
170,2018-10-28,WASHINGTON_WIZARDS,Eastern,-62,6,1,5
171,2018-10-28,LOS_ANGELES_CLIPPERS,Western,55,6,4,2
172,2018-10-29,PORTLAND_TRAIL_BLAZERS,Western,36,6,4,2
173,2018-10-29,INDIANA_PACERS,Eastern,43,7,4,3
174,2018-10-29,ATLANTA_HAWKS,Eastern,-37,6,2,4
175,2018-10-29,PHILADELPHIA_76ERS,Eastern,9,7,4,3
176,2018-10-29,SACRAMENTO_KINGS,Western,-10,7,4,3
177,2018-10-29,MIAMI_HEAT,Eastern,19,6,3,3
178,2018-10-29,BROOKLYN_NETS,Eastern,-32,7,2,5
179,2018-10-29,NEW_YORK_KNICKS,Eastern,-28,7,2,5
180,2018-10-29,GOLDEN_STATE_WARRIORS,Western,108,8,7,1
181,2018-10-29,CHICAGO_BULLS,Eastern,-67,7,2,5
182,2018-10-29,TORONTO_RAPTORS,Eastern,50,7,6,1
183,2018-10-29,MILWAUKEE_BUCKS,Eastern,111,7,7,0
184,2018-10-29,LOS_ANGELES_LAKERS,Western,-2,7,2,5
185,2018-10-29,MINNESOTA_TIMBERWOLVES,Western,-23,7,3,4
186,2018-10-29,DALLAS_MAVERICKS,Western,-41,7,2,5
187,2018-10-29,SAN_ANTONIO_SPURS,Western,-19,6,4,2
188,2018-10-29,NEW_ORLEANS_PELICANS,Western,22,6,4,2
189,2018-10-29,DENVER_NUGGETS,Western,51,6,5,1
190,2018-10-30,MIAMI_HEAT,Eastern,7,7,3,4
191,2018-10-30,CHARLOTTE_HORNETS,Eastern,48,8,4,4
192,2018-10-30,ATLANTA_HAWKS,Eastern,-59,7,2,5
193,2018-10-30,CLEVELAND_CAVALIERS,Eastern,-55,7,1,6
194,2018-10-30,SACRAMENTO_KINGS,Western,-2,8,5,3
195,2018-10-30,ORLANDO_MAGIC,Eastern,-71,7,2,5
196,2018-10-30,DETROIT_PISTONS,Eastern,-10,6,4,2
197,2018-10-30,BOSTON_CELTICS,Eastern,34,7,5,2
198,2018-10-30,PHILADELPHIA_76ERS,Eastern,-8,8,4,4
199,2018-10-30,TORONTO_RAPTORS,Eastern,67,8,7,1
200,2018-10-30,PORTLAND_TRAIL_BLAZERS,Western,55,7,5,2
201,2018-10-30,HOUSTON_ROCKETS,Western,-63,6,1,5
202,2018-10-30,WASHINGTON_WIZARDS,Eastern,-74,7,1,6
203,2018-10-30,MEMPHIS_GRIZZLIES,Western,22,6,4,2
204,2018-10-30,LOS_ANGELES_CLIPPERS,Western,37,7,4,3
205,2018-10-30,OKLAHOMA_CITY_THUNDER,Western,-16,6,2,4
206,2018-10-31,DETROIT_PISTONS,Eastern,-11,7,4,3
207,2018-10-31,BROOKLYN_NETS,Eastern,-31,8,3,5
208,2018-10-31,DENVER_NUGGETS,Western,52,7,6,1
209,2018-10-31,CHICAGO_BULLS,Eastern,-68,8,2,6
210,2018-10-31,UTAH_JAZZ,Western,35,7,4,3
211,2018-10-31,MINNESOTA_TIMBERWOLVES,Western,-20,8,4,4
212,2018-10-31,INDIANA_PACERS,Eastern,49,8,5,3
213,2018-10-31,NEW_YORK_KNICKS,Eastern,-34,8,2,6
214,2018-10-31,NEW_ORLEANS_PELICANS,Western,12,7,4,3
215,2018-10-31,GOLDEN_STATE_WARRIORS,Western,118,9,8,1
216,2018-10-31,DALLAS_MAVERICKS,Western,-42,8,2,6
217,2018-10-31,LOS_ANGELES_LAKERS,Western,-1,8,3,5
218,2018-10-31,SAN_ANTONIO_SPURS,Western,11,7,5,2
219,2018-10-31,PHOENIX_SUNS,Western,-103,7,1,6
220,2018-11-01,OKLAHOMA_CITY_THUNDER,Western,-12,7,3,4
221,2018-11-01,CHARLOTTE_HORNETS,Eastern,44,9,4,5
222,2018-11-01,DENVER_NUGGETS,Western,71,8,7,1
223,2018-11-01,CLEVELAND_CAVALIERS,Eastern,-74,8,1,7
224,2018-11-01,LOS_ANGELES_CLIPPERS,Western,28,8,4,4
225,2018-11-01,PHILADELPHIA_76ERS,Eastern,1,9,5,4
226,2018-11-01,SACRAMENTO_KINGS,Western,29,9,6,3
227,2018-11-01,ATLANTA_HAWKS,Eastern,-90,8,2,6
228,2018-11-01,MILWAUKEE_BUCKS,Eastern,107,8,7,1
229,2018-11-01,BOSTON_CELTICS,Eastern,38,8,6,2
230,2018-11-01,NEW_ORLEANS_PELICANS,Western,-1,8,4,4
231,2018-11-01,PORTLAND_TRAIL_BLAZERS,Western,68,8,6,2
232,2018-11-02,LOS_ANGELES_CLIPPERS,Western,53,9,5,4
233,2018-11-02,ORLANDO_MAGIC,Eastern,-96,8,2,6
234,2018-11-02,HOUSTON_ROCKETS,Western,-55,7,2,5
235,2018-11-02,BROOKLYN_NETS,Eastern,-39,9,3,6
236,2018-11-02,INDIANA_PACERS,Eastern,51,9,6,3
237,2018-11-02,CHICAGO_BULLS,Eastern,-70,9,2,7
238,2018-11-02,OKLAHOMA_CITY_THUNDER,Western,11,8,4,4
239,2018-11-02,WASHINGTON_WIZARDS,Eastern,-97,8,1,7
240,2018-11-02,NEW_YORK_KNICKS,Eastern,-22,9,3,6
241,2018-11-02,DALLAS_MAVERICKS,Western,-54,9,2,7
242,2018-11-02,MEMPHIS_GRIZZLIES,Western,32,7,5,2
243,2018-11-02,UTAH_JAZZ,Western,25,8,4,4
244,2018-11-02,TORONTO_RAPTORS,Eastern,76,9,8,1
245,2018-11-02,PHOENIX_SUNS,Western,-112,8,1,7
246,2018-11-02,MINNESOTA_TIMBERWOLVES,Western,-37,9,4,5
247,2018-11-02,GOLDEN_STATE_WARRIORS,Western,135,10,9,1
248,2018-11-03,DETROIT_PISTONS,Eastern,-21,8,4,4
249,2018-11-03,PHILADELPHIA_76ERS,Eastern,11,10,6,4
250,2018-11-03,CLEVELAND_CAVALIERS,Eastern,-106,9,1,8
251,2018-11-03,CHARLOTTE_HORNETS,Eastern,76,10,5,5
252,2018-11-03,BOSTON_CELTICS,Eastern,37,9,6,3
253,2018-11-03,INDIANA_PACERS,Eastern,52,10,7,3
254,2018-11-03,MIAMI_HEAT,Eastern,2,8,3,5
255,2018-11-03,ATLANTA_HAWKS,Eastern,-85,9,3,6
256,2018-11-03,HOUSTON_ROCKETS,Western,-47,8,3,5
257,2018-11-03,CHICAGO_BULLS,Eastern,-78,10,2,8
258,2018-11-03,NEW_ORLEANS_PELICANS,Western,-15,9,4,5
259,2018-11-03,SAN_ANTONIO_SPURS,Western,25,8,6,2
260,2018-11-03,UTAH_JAZZ,Western,10,9,4,5
261,2018-11-03,DENVER_NUGGETS,Western,86,9,8,1
262,2018-11-03,LOS_ANGELES_LAKERS,Western,3,9,4,5
263,2018-11-03,PORTLAND_TRAIL_BLAZERS,Western,64,9,6,3
264,2018-11-04,SACRAMENTO_KINGS,Western,-6,10,6,4
265,2018-11-04,MILWAUKEE_BUCKS,Eastern,142,9,8,1
266,2018-11-04,PHILADELPHIA_76ERS,Eastern,-14,11,6,5
267,2018-11-04,BROOKLYN_NETS,Eastern,-14,10,4,6
268,2018-11-04,NEW_YORK_KNICKS,Eastern,-35,10,3,7
269,2018-11-04,WASHINGTON_WIZARDS,Eastern,-84,9,2,7
270,2018-11-04,ORLANDO_MAGIC,Eastern,-89,9,3,6
271,2018-11-04,SAN_ANTONIO_SPURS,Western,18,9,6,3
272,2018-11-04,MEMPHIS_GRIZZLIES,Western,30,8,5,3
273,2018-11-04,PHOENIX_SUNS,Western,-110,9,2,7
274,2018-11-04,MINNESOTA_TIMBERWOLVES,Western,-67,10,4,6
275,2018-11-04,PORTLAND_TRAIL_BLAZERS,Western,94,10,7,3
276,2018-11-04,TORONTO_RAPTORS,Eastern,90,10,9,1
277,2018-11-04,LOS_ANGELES_LAKERS,Western,-11,10,4,6
278,2018-11-05,MIAMI_HEAT,Eastern,7,9,4,5
279,2018-11-05,DETROIT_PISTONS,Eastern,-26,9,4,5
280,2018-11-05,HOUSTON_ROCKETS,Western,-43,9,4,5
281,2018-11-05,INDIANA_PACERS,Eastern,48,11,7,4
282,2018-11-05,CLEVELAND_CAVALIERS,Eastern,-108,10,1,9
283,2018-11-05,ORLANDO_MAGIC,Eastern,-87,10,4,6
284,2018-11-05,CHICAGO_BULLS,Eastern,-77,11,3,8
285,2018-11-05,NEW_YORK_KNICKS,Eastern,-36,11,3,8
286,2018-11-05,NEW_ORLEANS_PELICANS,Western,-21,10,4,6
287,2018-11-05,OKLAHOMA_CITY_THUNDER,Western,17,9,5,4
288,2018-11-05,BOSTON_CELTICS,Eastern,29,10,6,4
289,2018-11-05,DENVER_NUGGETS,Western,94,10,9,1
290,2018-11-05,TORONTO_RAPTORS,Eastern,103,11,10,1
291,2018-11-05,UTAH_JAZZ,Western,-3,10,4,6
292,2018-11-05,MEMPHIS_GRIZZLIES,Western,14,9,5,4
293,2018-11-05,GOLDEN_STATE_WARRIORS,Western,151,11,10,1
294,2018-11-05,MINNESOTA_TIMBERWOLVES,Western,-78,11,4,7
295,2018-11-05,LOS_ANGELES_CLIPPERS,Western,64,10,6,4
296,2018-11-06,ATLANTA_HAWKS,Eastern,-96,10,3,7
297,2018-11-06,CHARLOTTE_HORNETS,Eastern,87,11,6,5
298,2018-11-06,WASHINGTON_WIZARDS,Eastern,-103,10,2,8
299,2018-11-06,DALLAS_MAVERICKS,Western,-35,10,3,7
300,2018-11-06,BROOKLYN_NETS,Eastern,8,11,5,6
301,2018-11-06,PHOENIX_SUNS,Western,-132,10,2,8
302,2018-11-06,MILWAUKEE_BUCKS,Eastern,127,10,8,2
303,2018-11-06,PORTLAND_TRAIL_BLAZERS,Western,109,11,8,3
304,2018-11-07,OKLAHOMA_CITY_THUNDER,Western,26,10,6,4
305,2018-11-07,CLEVELAND_CAVALIERS,Eastern,-117,11,1,10
306,2018-11-07,DETROIT_PISTONS,Eastern,-19,10,5,5
307,2018-11-07,ORLANDO_MAGIC,Eastern,-94,11,4,7
308,2018-11-07,NEW_YORK_KNICKS,Eastern,-31,12,4,8
309,2018-11-07,ATLANTA_HAWKS,Eastern,-101,11,3,8
310,2018-11-07,SAN_ANTONIO_SPURS,Western,11,10,6,4
311,2018-11-07,MIAMI_HEAT,Eastern,14,10,5,5
312,2018-11-07,PHILADELPHIA_76ERS,Eastern,-8,12,7,5
313,2018-11-07,INDIANA_PACERS,Eastern,42,12,7,5
314,2018-11-07,DENVER_NUGGETS,Western,92,11,9,2
315,2018-11-07,MEMPHIS_GRIZZLIES,Western,16,10,6,4
316,2018-11-07,CHICAGO_BULLS,Eastern,-86,12,3,9
317,2018-11-07,NEW_ORLEANS_PELICANS,Western,-12,11,5,6
318,2018-11-07,DALLAS_MAVERICKS,Western,-50,11,3,8
319,2018-11-07,UTAH_JAZZ,Western,12,11,5,6
320,2018-11-07,TORONTO_RAPTORS,Eastern,112,12,11,1
321,2018-11-07,SACRAMENTO_KINGS,Western,-15,11,6,5
322,2018-11-07,MINNESOTA_TIMBERWOLVES,Western,-82,12,4,8
323,2018-11-07,LOS_ANGELES_LAKERS,Western,-7,11,5,6
324,2018-11-08,HOUSTON_ROCKETS,Western,-61,10,4,6
325,2018-11-08,OKLAHOMA_CITY_THUNDER,Western,44,11,7,4
326,2018-11-08,BOSTON_CELTICS,Eastern,36,11,7,4
327,2018-11-08,PHOENIX_SUNS,Western,-139,11,2,9
328,2018-11-08,LOS_ANGELES_CLIPPERS,Western,53,11,6,5
329,2018-11-08,PORTLAND_TRAIL_BLAZERS,Western,120,12,9,3
330,2018-11-08,MILWAUKEE_BUCKS,Eastern,150,11,9,2
331,2018-11-08,GOLDEN_STATE_WARRIORS,Western,128,12,10,2
332,2018-11-09,WASHINGTON_WIZARDS,Eastern,-112,11,2,9
333,2018-11-09,ORLANDO_MAGIC,Eastern,-85,12,5,7
334,2018-11-09,CHARLOTTE_HORNETS,Eastern,86,12,6,6
335,2018-11-09,PHILADELPHIA_76ERS,Eastern,-7,13,8,5
336,2018-11-09,DETROIT_PISTONS,Eastern,-4,11,6,5
337,2018-11-09,ATLANTA_HAWKS,Eastern,-116,12,3,9
338,2018-11-09,INDIANA_PACERS,Eastern,50,13,8,5
339,2018-11-09,MIAMI_HEAT,Eastern,6,11,5,6
340,2018-11-09,BROOKLYN_NETS,Eastern,10,12,6,6
341,2018-11-09,DENVER_NUGGETS,Western,90,12,9,3
342,2018-11-09,BOSTON_CELTICS,Eastern,28,12,7,5
343,2018-11-09,UTAH_JAZZ,Western,20,12,6,6
344,2018-11-09,MINNESOTA_TIMBERWOLVES,Western,-93,13,4,9
345,2018-11-09,SACRAMENTO_KINGS,Western,-4,12,7,5
346,2018-11-10,NEW_YORK_KNICKS,Eastern,-47,13,4,9
347,2018-11-10,TORONTO_RAPTORS,Eastern,128,13,12,1
348,2018-11-10,MILWAUKEE_BUCKS,Eastern,148,12,9,3
349,2018-11-10,LOS_ANGELES_CLIPPERS,Western,55,12,7,5
350,2018-11-10,PHOENIX_SUNS,Western,-159,12,2,10
351,2018-11-10,NEW_ORLEANS_PELICANS,Western,8,12,6,6
352,2018-11-10,CLEVELAND_CAVALIERS,Eastern,-118,12,1,11
353,2018-11-10,CHICAGO_BULLS,Eastern,-85,13,4,9
354,2018-11-10,PHILADELPHIA_76ERS,Eastern,-13,14,8,6
355,2018-11-10,MEMPHIS_GRIZZLIES,Western,22,11,7,4
356,2018-11-10,WASHINGTON_WIZARDS,Eastern,-106,12,3,9
357,2018-11-10,MIAMI_HEAT,Eastern,0,12,5,7
358,2018-11-10,BROOKLYN_NETS,Eastern,-6,13,6,7
359,2018-11-10,GOLDEN_STATE_WARRIORS,Western,144,13,11,2
360,2018-11-10,HOUSTON_ROCKETS,Western,-68,11,4,7
361,2018-11-10,SAN_ANTONIO_SPURS,Western,18,11,7,4
362,2018-11-10,OKLAHOMA_CITY_THUNDER,Western,29,12,7,5
363,2018-11-10,DALLAS_MAVERICKS,Western,-35,12,4,8
364,2018-11-10,LOS_ANGELES_LAKERS,Western,8,12,6,6
365,2018-11-10,SACRAMENTO_KINGS,Western,-19,13,7,6
